CustomerID,Region,TownSize,Gender,Age,JobCategory,UnionMember,EmploymentLength,Retired,LoanDefault,MaritalStatus,HouseholdSize,HomeOwner,CarsOwned,CarOwnership,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,HouseholdIncome,Education,InHeavyDebt,HasPets,TotalOverTenure,EquipmentOverTeunre,AvgPhoneBill,TotalAvgBill,LogAvgTotal,LogEmployment
7499-JIRMYX-EU7,3,5.0,Male,70,Labor,No,25,Yes,No,Unmarried,1,1.0,2,Lease,10500.0,35,No,Yes,Othe,17,16,4843.5,No,41,23.1,310.9,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,Yes,No,No,No,No,No,18,Yes,Yes,No,No,Yes,20 to 39,1,0,1,621.8,0,7.582926829268292,15.165853658536584,2.7829012188481,3.258096538021482
3615-TLLDOM-3IM,5,5.0,Female,27,Labor,No,4,No,No,Unmarried,1,1.0,0,NoCar,0.0,25,No,No,Mast,9,16,5117.200000000001,No,28,31.349999999999998,311.3,Yes,1,1151.65,Yes,No,0.0,0.0,Yes,Yes,No,4,No,No,Yes,No,Yes,22,Yes,Yes,No,No,No,40 to 79,1,0,1,1774.25,1,11.117857142857144,63.36607142857143,4.164586653109484,1.6094379124341003
6543-FOJEQC-NLV,4,5.0,Male,69,Sales,No,8,Yes,No,Unmarried,1,1.0,3,Own,17200.0,35,Yes,No,Disc,4,9,3707.2000000000003,No,16,25.349999999999998,153.6,Yes,1,601.05,Yes,Yes,49.1,754.0,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,No,16,Yes,Yes,No,Yes,No,20 to 39,2,0,0,908.25,1,9.6,56.765625,4.05639387557696,2.1972245773362196
7905-XHHBUD-Z8U,2,5.0,Male,33,Professional,No,6,No,Yes,Unmarried,4,0.0,0,NoCar,0.0,29,No,Yes,Mast,10,11,2188.2,Yes,33,25.200000000000003,290.3,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,No,No,No,No,15,No,No,No,No,No,20 to 39,0,0,1,580.6,0,8.796969696969697,17.593939393939394,2.922835688586566,1.9459101490553132
2610-YGEKFL-GHX,3,2.0,Female,63,Professional,No,10,No,No,Unmarried,1,1.0,2,Own,26800.0,23,No,No,Visa,20,7,3085.4,Yes,47,43.5,763.1,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,No,No,Yes,No,21,No,No,No,No,Yes,40 to 79,0,0,1,1526.2,0,16.23617021276596,32.47234042553192,3.510719438847596,2.3978952727983707
1930-FVKBNA-ZNU,3,1.0,Male,58,Labor,No,18,No,No,Unmarried,1,1.0,5,Own,28700.0,16,No,Yes,Visa,24,13,4523.3,No,44,93.9,1305.8,Yes,1,2419.9,Yes,Yes,61.3,2641.5,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,21,Yes,Yes,Yes,Yes,Yes,40 to 79,2,0,0,5031.5,1,29.677272727272726,114.35227272727273,4.747990687306225,2.9444389791664403
0958-RBGAWF-RK3,5,4.0,Female,31,Professional,No,3,No,Yes,Unmarried,1,1.0,1,Own,11800.0,31,No,No,Disc,8,10,1997.8999999999999,Yes,16,11.399999999999999,73.8,Yes,1,527.7,No,No,0.0,0.0,Yes,Yes,No,2,Yes,No,No,No,Yes,15,Yes,Yes,Yes,No,No,20 to 39,2,1,1,675.3,1,4.6125,42.20625,3.765985160711438,1.3862943611198906
1917-XSFHUJ-81B,3,2.0,Male,28,Sales,No,1,No,No,Unmarried,1,1.0,2,Lease,17400.0,23,No,No,Mast,10,10,1485.0,Yes,34,9.0,127.65,Yes,1,1132.05,No,No,0.0,0.0,No,No,No,2,No,No,Yes,Yes,No,14,Yes,Yes,Yes,No,No,20 to 39,1,0,1,1387.3500000000001,1,3.7544117647058823,40.80441176470589,3.733001878571459,0.6931471805599453
3493-KLVGST-NJE,4,1.0,Male,78,Professional,No,18,Yes,No,Unmarried,1,1.0,5,Lease,33900.0,26,No,No,AMEX,31,12,12165.2,No,61,35.099999999999994,682.45,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,18,No,No,Yes,No,Yes,40 to 79,1,0,1,1364.9,0,11.187704918032788,22.375409836065575,3.1516846081147625,2.9444389791664403
0609-DBWPTV-Y6C,4,2.0,Female,31,Professional,No,1,No,No,Unmarried,1,0.0,2,Lease,11800.0,22,No,Yes,AMEX,1,9,2101.6,Yes,2,11.100000000000001,5.0,Yes,1,36.05,No,No,0.0,0.0,No,No,No,Yes,No,Yes,No,No,Yes,17,Yes,Yes,Yes,No,No,20 to 39,2,0,1,46.05,1,2.5,23.025,3.1790949548563563,0.6931471805599453
5142-LSPSGF-YV3,2,3.0,Female,31,Professional,No,1,No,Yes,Unmarried,1,0.0,3,Own,24700.0,32,Yes,Yes,Mast,4,7,1149.4,Yes,9,19.65,82.15,No,0,0.0,No,No,0.0,0.0,No,No,No,3,No,No,No,No,No,24,Yes,No,Yes,No,No,20 to 39,2,0,1,164.3,0,9.127777777777778,18.255555555555556,2.957799619385341,0.6931471805599453
3925-TLDSPA-F84,4,1.0,Male,76,Professional,No,13,Yes,No,Unmarried,1,0.0,0,NoCar,0.0,20,Yes,No,Visa,40,4,392.29999999999995,No,72,66.15,1688.65,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,20,No,No,No,No,Yes,0 to 20,0,0,1,3377.3,0,23.453472222222224,46.90694444444445,3.86926047187193,2.6390573296152584
7910-TEZCWO-7AN,1,3.0,Male,25,Professional,No,1,No,No,Married,3,1.0,2,Lease,13500.0,25,No,No,Disc,3,12,3234.3,No,9,12.299999999999999,36.05,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,Yes,Yes,No,Yes,No,17,No,No,No,No,Yes,20 to 39,1,0,1,72.1,0,4.0055555555555555,8.011111111111111,2.1984583837851477,0.6931471805599453
1383-AGUJAQ-A6E,1,1.0,Female,36,Crafts,No,8,No,No,Married,2,1.0,4,Own,34900.0,18,No,No,Disc,18,9,2025.9,Yes,48,28.950000000000003,446.1,Yes,1,2357.9,No,Yes,69.6,3203.0,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,10,Yes,Yes,Yes,Yes,Yes,80 to 200,2,0,1,3250.1,1,9.293750000000001,67.71041666666666,4.229900813158882,2.1972245773362196
2759-ISJTJL-ZCJ,4,3.0,Male,46,Professional,Yes,9,No,No,Unmarried,1,0.0,3,Own,16800.0,24,Yes,Yes,Visa,4,7,2823.8,No,8,6.8999999999999995,16.45,Yes,1,242.2,Yes,Yes,28.1,181.6,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,19,Yes,Yes,Yes,No,No,40 to 79,1,0,0,275.09999999999997,1,2.05625,34.387499999999996,3.566358650438018,2.302585092994046
7150-VIJPXR-SP5,4,4.0,Male,18,Agriculture,No,0,No,Yes,Married,5,1.0,3,Own,8200.0,30,No,Yes,Mast,0,10,1993.8,No,9,19.799999999999997,61.05,Yes,1,221.4,No,Yes,14.0,98.5,No,No,No,2,No,Yes,No,Yes,No,20,Yes,Yes,No,Yes,No,0 to 20,1,0,0,343.5,1,6.783333333333333,38.166666666666664,3.667826044916104,0.0
7951-FEZLEW-P7K,4,3.0,Female,30,Professional,No,1,No,Yes,Married,5,1.0,1,Own,28700.0,21,No,No,AMEX,6,16,9908.2,No,20,18.299999999999997,141.25,No,0,0.0,No,No,0.0,0.0,No,Yes,No,No,Yes,No,No,Yes,No,20,No,No,No,No,No,40 to 79,1,1,1,282.5,0,7.0625,14.125,2.716349003916905,0.6931471805599453
4686-ZUITAG-JEE,3,2.0,Female,66,Labor,No,35,No,Yes,Married,2,1.0,1,Own,92200.0,19,No,No,Disc,38,7,2463.7,No,72,131.39999999999998,3043.9,No,0,0.0,Yes,Yes,45.75,3132.3,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,19,Yes,No,No,No,Yes,above 200,1,1,1,6087.8,0,42.27638888888889,84.55277777777778,4.449133469451961,3.58351893845611
3606-RKGUFR-ZO5,2,1.0,Female,72,Sales,No,3,Yes,No,Unmarried,1,0.0,1,Lease,6000.0,18,No,No,AMEX,16,8,1802.6,Yes,43,22.950000000000003,312.2,No,0,0.0,No,No,0.0,0.0,No,No,No,Yes,Yes,No,No,No,Yes,16,Yes,No,No,No,No,0 to 20,2,0,1,624.4,0,7.26046511627907,14.52093023255814,2.7421894506237114,1.3862943611198906
3683-KFUDQK-1LJ,1,1.0,Female,56,Professional,No,11,No,No,Unmarried,1,1.0,0,NoCar,0.0,17,No,Yes,Mast,13,10,5068.4,Yes,45,48.150000000000006,700.3,No,0,0.0,Yes,Yes,27.55,1138.85,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,21,Yes,Yes,Yes,Yes,Yes,80 to 200,2,0,1,1400.6,0,15.562222222222221,31.124444444444443,3.469617249507699,2.4849066497880004
8660-WIUHTN-TO5,2,1.0,Male,76,Crafts,No,34,Yes,No,Unmarried,1,0.0,1,Own,8100.0,22,No,Yes,Visa,20,2,602.8,No,49,22.65,398.7,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,No,Yes,24,Yes,Yes,No,No,Yes,20 to 39,1,1,1,797.4,0,8.136734693877552,16.273469387755103,2.8491717629934086,3.5553480614894135
5554-NCBAIT-OK4,2,1.0,Male,56,Service,No,12,No,Yes,Married,5,1.0,5,Own,77400.0,14,No,Yes,Disc,34,4,2361.6,No,69,225.60000000000002,5394.5,No,0,0.0,Yes,Yes,44.15,2963.15,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,11,Yes,Yes,Yes,No,Yes,80 to 200,2,1,0,10789.0,0,78.18115942028986,156.36231884057972,5.058550909868137,2.5649493574615367
0930-WZBNZG-WXV,3,3.0,Male,22,Sales,No,0,No,Yes,Married,2,0.0,2,Own,18000.0,22,No,Yes,AMEX,4,14,3794.2000000000003,Yes,13,10.8,50.5,Yes,1,324.2,No,No,0.0,0.0,No,Yes,No,3,No,No,No,No,No,17,Yes,Yes,Yes,No,No,40 to 79,2,0,1,425.2,1,3.8846153846153846,32.707692307692305,3.517726069699829,0.0
0409-MMPGJY-ECA,1,1.0,Female,60,Crafts,Yes,27,No,No,Unmarried,1,1.0,0,NoCar,0.0,15,Yes,Yes,AMEX,19,13,12498.3,No,30,24.450000000000003,271.55,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,Yes,Yes,Yes,No,14,No,No,No,No,No,40 to 79,1,0,1,543.1,0,9.051666666666668,18.103333333333335,2.9498628398955367,3.332204510175204
2786-NHGXMF-0VU,2,1.0,Male,72,Service,No,33,Yes,No,Married,2,1.0,1,Own,8500.0,18,Yes,No,Disc,40,8,1629.6000000000001,No,72,90.75,2278.35,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,No,No,17,Yes,No,No,No,Yes,0 to 20,0,1,1,4556.7,0,31.643749999999997,63.287499999999994,4.163365211101034,3.5263605246161616
3037-ZAKGGU-GUX,1,1.0,Female,45,Sales,No,2,No,Yes,Married,4,1.0,3,Lease,15200.0,16,No,No,Mast,9,7,1723.7,Yes,18,22.200000000000003,110.05,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,18,No,No,No,No,Yes,20 to 39,1,0,1,220.1,0,6.113888888888889,12.227777777777778,2.5823189955966526,1.0986122886681098
4571-MBLHIB-1ZE,1,2.0,Male,64,Sales,No,16,Yes,No,Unmarried,1,1.0,5,Own,5400.0,22,Yes,Yes,AMEX,14,13,5545.0,No,47,17.85,285.6,Yes,1,951.9,Yes,No,0.0,0.0,No,No,No,Yes,No,No,No,No,Yes,15,Yes,Yes,Yes,No,Yes,0 to 20,2,0,1,1523.1,1,6.076595744680851,32.4063829787234,3.508746988871417,2.833213344056216
1675-ZSDHUC-5RU,1,4.0,Male,37,Professional,Yes,6,No,Yes,Unmarried,2,1.0,2,Own,28000.0,25,No,Yes,Visa,12,10,5268.8,No,28,10.649999999999999,75.2,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,21,Yes,No,No,No,Yes,40 to 79,0,1,1,150.4,0,2.685714285714286,5.371428571428572,1.8518237099707051,1.9459101490553132
0457-JOTWMX-KQ8,4,3.0,Female,23,Professional,No,2,No,Yes,Married,3,0.0,0,NoCar,0.0,26,Yes,No,Visa,5,11,2948.2,Yes,44,26.700000000000003,361.8,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,Yes,Yes,No,Yes,No,18,No,No,No,No,No,20 to 39,0,0,0,723.6,0,8.222727272727273,16.445454545454545,2.859079130215284,1.0986122886681098
6454-TVHUWZ-YHM,2,1.0,Female,53,Sales,No,6,No,No,Unmarried,1,1.0,2,Lease,23700.0,30,No,No,Mast,1,15,7822.9,No,8,13.5,33.5,Yes,1,186.5,Yes,Yes,16.35,143.55,No,No,Yes,No,No,Yes,No,Yes,No,17,Yes,Yes,No,No,No,40 to 79,1,0,0,253.5,1,4.1875,31.6875,3.4869927418251416,1.9459101490553132
7336-WDTOCJ-6YM,3,3.0,Male,59,Labor,No,31,No,No,Married,2,1.0,0,NoCar,0.0,20,Yes,No,Mast,38,9,6709.400000000001,Yes,70,72.6,1697.15,No,0,0.0,Yes,Yes,26.85,1772.4,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,27,No,Yes,No,No,Yes,80 to 200,1,0,1,3394.3,0,24.245,48.49,3.901770628963795,3.4657359027997265
7720-YNWDAG-BCS,1,1.0,Male,41,Professional,No,6,No,Yes,Unmarried,1,1.0,1,Own,83600.0,21,Yes,Yes,Disc,11,9,3778.5,Yes,35,19.799999999999997,242.8,No,0,0.0,Yes,Yes,28.95,958.45,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,29,Yes,Yes,Yes,Yes,Yes,above 200,2,1,1,485.6,0,6.937142857142858,13.874285714285715,2.6996339310710513,1.9459101490553132
4003-MTVCZU-947,5,3.0,Female,65,Sales,Yes,2,Yes,No,Unmarried,2,0.0,1,Lease,6300.0,23,Yes,No,Disc,36,7,1086.0,No,65,59.849999999999994,1344.7,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,Yes,Yes,No,No,15,No,No,No,No,Yes,0 to 20,0,0,1,2689.4,0,20.68769230769231,41.37538461538462,3.746567642128677,1.0986122886681098
8133-AZJKWE-L8A,4,1.0,Male,75,Sales,No,2,Yes,No,Married,2,0.0,2,Lease,3300.0,22,No,Yes,Disc,30,1,69.7,No,61,54.599999999999994,1066.45,Yes,1,2464.25,Yes,No,0.0,0.0,Yes,Yes,No,2,No,No,No,No,Yes,19,Yes,No,Yes,No,Yes,0 to 20,2,0,1,4597.15,1,17.482786885245904,75.36311475409835,4.335499788414567,1.0986122886681098
2948-XNJSMA-1VR,5,4.0,Male,25,Professional,No,0,No,Yes,Unmarried,1,0.0,1,Own,14200.0,34,No,No,Mast,1,7,982.6,Yes,1,8.100000000000001,2.7,Yes,1,33.1,Yes,Yes,20.9,20.9,No,No,Yes,4,Yes,Yes,Yes,No,No,28,Yes,Yes,Yes,Yes,No,20 to 39,2,1,1,38.50000000000001,1,2.7,38.50000000000001,3.6763006719070765,0.0
5920-UHJBDC-927,3,2.0,Female,25,Sales,No,0,No,Yes,Married,6,1.0,2,Own,16100.000000000002,28,No,No,Disc,5,11,4091.0,Yes,7,8.100000000000001,13.05,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,13,No,No,No,No,No,20 to 39,2,0,1,26.1,0,1.8642857142857143,3.7285714285714286,1.553623133327704,0.0
7233-WFPRYL-RUO,1,1.0,Male,27,Professional,No,2,No,No,Married,4,1.0,1,Own,14800.0,13,No,Yes,Visa,9,9,2402.9,Yes,21,18.299999999999997,134.25,Yes,1,691.75,No,Yes,32.65,653.75,Yes,No,Yes,4,No,No,No,No,Yes,21,Yes,Yes,Yes,No,No,40 to 79,1,0,1,960.25,1,6.392857142857143,45.726190476190474,3.8443048313731953,1.0986122886681098
8475-BZYGMZ-T83,1,1.0,Female,38,Agriculture,No,8,No,No,Unmarried,1,1.0,3,Own,26700.0,26,No,No,AMEX,20,12,4184.3,Yes,61,45.900000000000006,870.55,Yes,1,2032.75,Yes,Yes,44.35,2642.2,Yes,Yes,No,Yes,No,No,No,No,Yes,14,Yes,Yes,Yes,No,No,40 to 79,1,0,1,3773.8500000000004,1,14.271311475409835,61.86639344262296,4.141011735434152,2.1972245773362196
2447-HFNELF-0ZS,4,3.0,Female,72,Professional,No,8,Yes,No,Married,2,1.0,0,NoCar,0.0,27,Yes,Yes,Mast,21,4,548.8000000000001,Yes,54,22.35,411.5,No,0,0.0,Yes,Yes,38.15,1992.3,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,0,Yes,No,No,Yes,No,0 to 20,0,0,0,823.0,0,7.62037037037037,15.24074074074074,2.7875229458079085,2.1972245773362196
1535-WQQNZE-Y0M,5,4.0,Male,35,Professional,No,5,No,No,Unmarried,1,0.0,3,Own,16300.0,34,No,No,Othe,2,10,3349.8,No,6,12.600000000000001,39.45,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,17,No,Yes,No,No,No,20 to 39,1,0,0,78.9,0,6.575,13.15,2.649714624089247,1.791759469228055
0532-SLEYXU-Q3Y,3,1.0,Female,52,Crafts,Yes,22,No,No,Married,4,1.0,1,Own,38100.0,24,Yes,Yes,AMEX,34,7,2319.9,No,72,62.699999999999996,1537.55,No,0,0.0,Yes,Yes,52.25,3761.05,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,23,Yes,No,Yes,No,Yes,40 to 79,1,1,1,3075.1,0,21.35486111111111,42.70972222222222,3.77757055383838,3.1354942159291497
4051-ZFNLDY-SAH,3,1.0,Female,22,Sales,No,0,No,No,Married,5,1.0,1,Own,9200.0,29,Yes,No,Visa,4,6,645.3,Yes,18,22.5,116.7,Yes,1,478.95,Yes,No,0.0,0.0,No,No,No,Yes,No,No,No,No,Yes,18,Yes,Yes,Yes,No,Yes,20 to 39,1,0,1,712.35,1,6.483333333333333,39.575,3.703152113400655,0.0
1433-UGBLZP-ZRQ,3,2.0,Male,78,Labor,No,26,Yes,No,Unmarried,1,0.0,2,Own,4800.0,29,Yes,Yes,Disc,10,10,1677.3,Yes,26,17.1,170.45,Yes,1,1075.45,No,Yes,38.35,963.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,0,Yes,Yes,Yes,No,No,0 to 20,2,0,1,1416.3500000000001,1,6.55576923076923,54.47500000000001,4.015932468818658,3.295836866004329
1836-EZLELE-1RD,2,1.0,Female,52,Sales,Yes,3,No,Yes,Married,2,0.0,3,Lease,19400.0,22,No,No,AMEX,35,17,6605.700000000001,No,64,40.05,855.8,Yes,1,3646.0,Yes,Yes,47.0,2948.9,Yes,Yes,Yes,4,Yes,No,Yes,No,Yes,16,Yes,Yes,Yes,No,Yes,20 to 39,2,0,1,5357.6,1,13.371875,83.7125,4.439263170462231,1.3862943611198906
3916-NWERMD-49E,5,5.0,Female,77,Crafts,No,38,Yes,No,Married,2,1.0,2,Own,22000.0,31,No,Yes,AMEX,40,10,4581.0,No,72,101.85000000000001,2470.6,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,Yes,Yes,No,No,No,No,20,Yes,Yes,No,No,Yes,20 to 39,2,1,1,4941.2,0,34.31388888888889,68.62777777777778,4.243163593721312,3.6635616461296463
7538-FFAWBT-ZCE,2,2.0,Female,45,Labor,No,14,No,Yes,Unmarried,1,1.0,1,Own,80900.0,27,Yes,No,AMEX,18,11,6657.6,No,43,56.849999999999994,816.1,No,0,0.0,Yes,Yes,34.3,1440.3,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,26,Yes,Yes,Yes,Yes,Yes,above 200,2,1,1,1632.2,0,18.97906976744186,37.95813953488372,3.66248772442271,2.70805020110221
7896-NRGKAL-CX3,3,3.0,Female,79,Labor,No,34,Yes,No,Married,2,1.0,1,Lease,4700.0,21,No,No,Othe,40,8,968.0,No,72,112.64999999999999,2704.7,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,Yes,Yes,Yes,No,No,25,No,No,No,No,Yes,0 to 20,0,0,1,5409.4,0,37.56527777777777,75.13055555555555,4.3324497027505195,3.5553480614894135
5252-VCMHWS-YAY,3,2.0,Male,38,Service,No,9,No,No,Married,4,1.0,1,Lease,26700.0,27,No,No,Mast,20,6,2782.0,Yes,64,29.400000000000002,641.1,No,0,0.0,Yes,No,0.0,0.0,No,No,No,Yes,No,No,Yes,Yes,No,20,Yes,No,Yes,No,Yes,40 to 79,1,1,0,1282.2,0,10.0171875,20.034375,3.0461580042169407,2.302585092994046
6769-JJLIDF-947,3,2.0,Male,34,Crafts,Yes,5,No,No,Married,4,1.0,2,Own,18000.0,26,No,Yes,Disc,15,11,2005.3999999999999,No,29,22.5,218.9,No,0,0.0,Yes,Yes,27.85,765.7,No,Yes,Yes,4,No,Yes,No,No,Yes,21,Yes,Yes,Yes,No,Yes,40 to 79,2,0,1,437.8,0,7.548275862068966,15.096551724137932,2.778605070425927,1.791759469228055
3041-CFQIHA-0PK,3,5.0,Female,68,Sales,Yes,8,Yes,Yes,Unmarried,1,0.0,2,Lease,7300.0,33,Yes,Yes,Mast,9,13,2177.1,No,18,15.75,96.6,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,15,No,No,No,Yes,No,0 to 20,0,0,1,193.2,0,5.366666666666666,10.733333333333333,2.4624337939359418,2.1972245773362196
4781-EJROCZ-AWL,3,4.0,Female,61,Professional,No,15,No,No,Unmarried,1,1.0,2,Own,58200.0,29,No,No,Disc,20,14,3455.4,Yes,45,41.55,570.0,Yes,1,2547.7,Yes,Yes,85.25,3817.45,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,24,Yes,No,Yes,Yes,Yes,80 to 200,2,0,0,3687.7,1,12.666666666666666,81.94888888888889,4.418224621596637,2.772588722239781
2921-DTOPPT-VTK,3,1.0,Female,55,Professional,No,4,No,No,Married,4,1.0,3,Own,85300.0,21,Yes,No,Visa,11,10,5447.0,Yes,34,33.599999999999994,383.15,Yes,1,1603.6,Yes,Yes,41.05,1325.7,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,22,Yes,No,No,Yes,No,above 200,2,0,1,2369.9,1,11.269117647058822,69.70294117647059,4.258487172835973,1.6094379124341003
8823-OHFZTW-1VO,4,1.0,Female,37,Sales,Yes,3,No,Yes,Married,3,0.0,3,Own,14100.0,25,Yes,No,AMEX,19,14,10486.7,Yes,57,47.55,975.2,Yes,1,1866.4,Yes,No,0.0,0.0,Yes,No,No,2,No,No,No,No,No,26,Yes,Yes,Yes,No,Yes,20 to 39,2,0,1,3816.8,1,17.108771929824563,66.96140350877194,4.218939948573589,1.3862943611198906
9924-PVEYVX-VBS,5,4.0,Female,38,Agriculture,No,17,No,No,Married,6,1.0,2,Lease,20000.0,25,Yes,No,Visa,20,12,3182.9,No,68,45.900000000000006,1051.05,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,27,No,No,No,No,Yes,20 to 39,0,0,1,2102.1,0,15.456617647058822,30.913235294117644,3.4630208232459205,2.8903717578961645
8685-HTXFEY-GTL,1,1.0,Male,79,Agriculture,Yes,30,Yes,No,Married,2,0.0,4,Lease,8500.0,24,No,Yes,Visa,40,10,2259.2,No,72,237.14999999999998,5622.3,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,Yes,Yes,No,No,No,22,No,No,No,No,Yes,0 to 20,0,0,1,11244.6,0,78.0875,156.175,5.057359834269125,3.4339872044851463
4441-EWQOTK-QSQ,5,2.0,Male,50,Professional,No,12,No,No,Unmarried,1,1.0,2,Own,30400.0,18,No,Yes,Disc,9,9,1435.3999999999999,No,25,14.399999999999999,118.65,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,Yes,No,No,No,15,No,Yes,No,No,Yes,40 to 79,1,0,0,237.3,0,4.746,9.492,2.3506130620046273,2.5649493574615367
2565-TQCKTW-KEK,5,4.0,Female,52,Service,No,10,No,No,Married,2,1.0,1,Own,37800.0,32,No,Yes,AMEX,23,8,8144.9,No,55,48.599999999999994,875.5,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,No,No,20,Yes,Yes,Yes,No,No,80 to 200,1,0,1,1751.0,0,15.918181818181818,31.836363636363636,3.4915365487444596,2.3978952727983707
5072-BTZWQR-C58,2,3.0,Female,36,Sales,No,1,No,Yes,Married,2,0.0,2,Own,23400.0,27,No,Yes,Visa,12,11,5777.7,No,33,27.75,308.75,Yes,1,1071.25,No,No,0.0,0.0,No,Yes,No,No,No,Yes,No,No,No,21,No,Yes,Yes,No,No,40 to 79,2,0,1,1688.75,1,9.356060606060606,51.17424242424242,3.9545889329583273,0.6931471805599453
4699-UUYJVC-WQ2,1,3.0,Male,79,Professional,Yes,10,Yes,No,Unmarried,1,0.0,1,Own,5800.0,20,No,Yes,Mast,12,8,827.0999999999999,Yes,23,23.85,185.4,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,No,No,0,No,No,No,No,No,0 to 20,0,1,1,370.8,0,8.060869565217391,16.121739130434783,2.8403489502758754,2.3978952727983707
5454-ZOHFBJ-M9C,5,1.0,Male,37,Service,No,10,No,No,Unmarried,1,1.0,1,Own,22000.0,18,Yes,Yes,Disc,16,16,2940.0,Yes,39,50.699999999999996,641.05,No,0,0.0,Yes,Yes,37.5,1410.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,21,Yes,Yes,Yes,Yes,Yes,20 to 39,2,0,0,1282.1,0,16.437179487179485,32.87435897435897,3.522658355754662,2.3978952727983707
2066-HGNCKH-MN1,2,1.0,Female,72,Labor,No,31,Yes,No,Unmarried,1,1.0,3,Own,17000.0,18,No,No,Mast,36,13,2468.8999999999996,No,69,35.7,824.85,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,Yes,Yes,No,No,20,No,Yes,No,No,Yes,40 to 79,1,0,1,1649.7,0,11.954347826086957,23.908695652173915,3.2152169654853826,3.4657359027997265
9528-AHOUXQ-SI4,4,5.0,Female,21,Labor,No,2,No,No,Unmarried,1,0.0,3,Own,10600.0,29,No,No,Visa,3,10,2783.1,Yes,14,18.6,73.7,No,0,0.0,Yes,Yes,16.2,238.7,No,Yes,No,No,Yes,No,Yes,No,Yes,18,Yes,No,Yes,No,No,20 to 39,0,0,0,147.4,0,5.264285714285714,10.528571428571428,2.4448284262205897,1.0986122886681098
1079-FSEZJD-9HG,2,1.0,Female,19,Professional,No,0,No,Yes,Married,5,0.0,4,Own,10900.0,21,Yes,No,Mast,1,6,1298.8999999999999,No,9,9.149999999999999,19.4,No,0,0.0,No,No,0.0,0.0,No,No,No,No,Yes,Yes,No,Yes,No,22,No,No,No,No,No,20 to 39,1,1,1,38.8,0,2.1555555555555554,4.311111111111111,1.669801062161191,0.0
